Name,Branch,Year,CGPA, bool,div,Mob no.,Blood group,xyz,pqr
text6298,branch6298,2023-02-22 12:53:54.682420,90,True,text6298,branch6298,2023-02-22 12:53:54.682422,74,False
text6299,branch6299,2023-02-22 12:53:54.682425,12,False,text6299,branch6299,2023-02-22 12:53:54.682427,81,True
text6300,branch6300,2023-02-22 12:53:54.682429,98,True,text6300,branch6300,2023-02-22 12:53:54.682431,27,False
text6301,branch6301,2023-02-22 12:53:54.682433,71,True,text6301,branch6301,2023-02-22 12:53:54.682435,91,False
text6302,branch6302,2023-02-22 12:53:54.682438,61,False,text6302,branch6302,2023-02-22 12:53:54.682440,17,True
text6303,branch6303,2023-02-22 12:53:54.682442,58,True,text6303,branch6303,2023-02-22 12:53:54.682444,48,True
text6304,branch6304,2023-02-22 12:53:54.682446,17,False,text6304,branch6304,2023-02-22 12:53:54.682448,37,True
text6305,branch6305,2023-02-22 12:53:54.682450,61,False,text6305,branch6305,2023-02-22 12:53:54.682453,25,True
text6306,branch6306,2023-02-22 12:53:54.682455,46,False,text6306,branch6306,2023-02-22 12:53:54.682457,34,True
text6307,branch6307,2023-02-22 12:53:54.682460,86,True,text6307,branch6307,2023-02-22 12:53:54.682462,41,True
text6308,branch6308,2023-02-22 12:53:54.682464,86,True,text6308,branch6308,2023-02-22 12:53:54.682469,69,True
text6309,branch6309,2023-02-22 12:53:54.682472,69,True,text6309,branch6309,2023-02-22 12:53:54.682474,64,True
text6310,branch6310,2023-02-22 12:53:54.682477,23,True,text6310,branch6310,2023-02-22 12:53:54.682479,78,True
text6311,branch6311,2023-02-22 12:53:54.682481,87,True,text6311,branch6311,2023-02-22 12:53:54.682484,23,False
text6312,branch6312,2023-02-22 12:53:54.682486,98,True,text6312,branch6312,2023-02-22 12:53:54.682488,60,True
text6313,branch6313,2023-02-22 12:53:54.682490,16,True,text6313,branch6313,2023-02-22 12:53:54.682492,56,True
text6314,branch6314,2023-02-22 12:53:54.682495,31,False,text6314,branch6314,2023-02-22 12:53:54.682497,75,True
text6315,branch6315,2023-02-22 12:53:54.682499,97,True,text6315,branch6315,2023-02-22 12:53:54.682501,83,False
text6316,branch6316,2023-02-22 12:53:54.682503,68,False,text6316,branch6316,2023-02-22 12:53:54.682505,38,False
text6317,branch6317,2023-02-22 12:53:54.682508,66,False,text6317,branch6317,2023-02-22 12:53:54.682510,79,True
text6318,branch6318,2023-02-22 12:53:54.682512,83,False,text6318,branch6318,2023-02-22 12:53:54.682514,29,True
text6319,branch6319,2023-02-22 12:53:54.682516,63,True,text6319,branch6319,2023-02-22 12:53:54.682518,23,False
text6320,branch6320,2023-02-22 12:53:54.682527,90,True,text6320,branch6320,2023-02-22 12:53:54.682530,39,True
text6321,branch6321,2023-02-22 12:53:54.682532,97,True,text6321,branch6321,2023-02-22 12:53:54.682538,13,False
text6322,branch6322,2023-02-22 12:53:54.682540,99,False,text6322,branch6322,2023-02-22 12:53:54.682542,74,False
text6323,branch6323,2023-02-22 12:53:54.682545,64,True,text6323,branch6323,2023-02-22 12:53:54.682547,74,False
text6324,branch6324,2023-02-22 12:53:54.682550,47,True,text6324,branch6324,2023-02-22 12:53:54.682552,79,True
text6325,branch6325,2023-02-22 12:53:54.682554,36,False,text6325,branch6325,2023-02-22 12:53:54.682556,62,True
text6326,branch6326,2023-02-22 12:53:54.682559,41,True,text6326,branch6326,2023-02-22 12:53:54.682561,24,True
text6327,branch6327,2023-02-22 12:53:54.682563,96,False,text6327,branch6327,2023-02-22 12:53:54.682565,64,True
text6328,branch6328,2023-02-22 12:53:54.682567,33,False,text6328,branch6328,2023-02-22 12:53:54.682569,46,False
text6329,branch6329,2023-02-22 12:53:54.682572,18,True,text6329,branch6329,2023-02-22 12:53:54.682574,33,True
text6330,branch6330,2023-02-22 12:53:54.682576,31,True,text6330,branch6330,2023-02-22 12:53:54.682578,32,True
text6331,branch6331,2023-02-22 12:53:54.682580,78,False,text6331,branch6331,2023-02-22 12:53:54.682582,48,False
text6332,branch6332,2023-02-22 12:53:54.682585,66,True,text6332,branch6332,2023-02-22 12:53:54.682587,56,False
text6333,branch6333,2023-02-22 12:53:54.682590,64,True,text6333,branch6333,2023-02-22 12:53:54.682592,68,False
text6334,branch6334,2023-02-22 12:53:54.682597,72,True,text6334,branch6334,2023-02-22 12:53:54.682599,74,False
text6335,branch6335,2023-02-22 12:53:54.682602,14,True,text6335,branch6335,2023-02-22 12:53:54.682604,54,False
text6336,branch6336,2023-02-22 12:53:54.682606,18,False,text6336,branch6336,2023-02-22 12:53:54.682608,23,False
text6337,branch6337,2023-02-22 12:53:54.682611,49,False,text6337,branch6337,2023-02-22 12:53:54.682613,72,True
text6338,branch6338,2023-02-22 12:53:54.682615,67,False,text6338,branch6338,2023-02-22 12:53:54.682618,45,True
text6339,branch6339,2023-02-22 12:53:54.682620,18,False,text6339,branch6339,2023-02-22 12:53:54.682622,19,False
text6340,branch6340,2023-02-22 12:53:54.682624,91,False,text6340,branch6340,2023-02-22 12:53:54.682627,65,False
text6341,branch6341,2023-02-22 12:53:54.682629,80,True,text6341,branch6341,2023-02-22 12:53:54.682631,37,True
text6342,branch6342,2023-02-22 12:53:54.682633,29,False,text6342,branch6342,2023-02-22 12:53:54.682635,54,True
text6343,branch6343,2023-02-22 12:53:54.682638,37,True,text6343,branch6343,2023-02-22 12:53:54.682640,22,True
text6344,branch6344,2023-02-22 12:53:54.682642,91,True,text6344,branch6344,2023-02-22 12:53:54.682644,38,False
text6345,branch6345,2023-02-22 12:53:54.682646,14,True,text6345,branch6345,2023-02-22 12:53:54.682684,95,True
text6346,branch6346,2023-02-22 12:53:54.682687,43,True,text6346,branch6346,2023-02-22 12:53:54.682692,91,False
text6347,branch6347,2023-02-22 12:53:54.682694,77,True,text6347,branch6347,2023-02-22 12:53:54.682696,50,False
text6348,branch6348,2023-02-22 12:53:54.682699,82,True,text6348,branch6348,2023-02-22 12:53:54.682701,64,True
text6349,branch6349,2023-02-22 12:53:54.682704,61,False,text6349,branch6349,2023-02-22 12:53:54.682706,21,True
text6350,branch6350,2023-02-22 12:53:54.682708,47,False,text6350,branch6350,2023-02-22 12:53:54.682710,44,False
text6351,branch6351,2023-02-22 12:53:54.682713,50,False,text6351,branch6351,2023-02-22 12:53:54.682715,34,True
text6352,branch6352,2023-02-22 12:53:54.682717,48,True,text6352,branch6352,2023-02-22 12:53:54.682719,77,False
text6353,branch6353,2023-02-22 12:53:54.682721,85,False,text6353,branch6353,2023-02-22 12:53:54.682724,46,False
text6354,branch6354,2023-02-22 12:53:54.682726,46,True,text6354,branch6354,2023-02-22 12:53:54.682728,92,True
text6355,branch6355,2023-02-22 12:53:54.682730,23,True,text6355,branch6355,2023-02-22 12:53:54.682733,37,False
text6356,branch6356,2023-02-22 12:53:54.682735,94,True,text6356,branch6356,2023-02-22 12:53:54.682737,54,False
text6357,branch6357,2023-02-22 12:53:54.682739,13,False,text6357,branch6357,2023-02-22 12:53:54.682742,27,True
text6358,branch6358,2023-02-22 12:53:54.682744,21,True,text6358,branch6358,2023-02-22 12:53:54.682746,55,False
text6359,branch6359,2023-02-22 12:53:54.682751,11,True,text6359,branch6359,2023-02-22 12:53:54.682754,55,True
text6360,branch6360,2023-02-22 12:53:54.682756,81,True,text6360,branch6360,2023-02-22 12:53:54.682758,62,True
text6361,branch6361,2023-02-22 12:53:54.682761,60,True,text6361,branch6361,2023-02-22 12:53:54.682763,74,True
text6362,branch6362,2023-02-22 12:53:54.682768,40,True,text6362,branch6362,2023-02-22 12:53:54.682770,96,False
text6363,branch6363,2023-02-22 12:53:54.682772,92,True,text6363,branch6363,2023-02-22 12:53:54.682774,85,True
text6364,branch6364,2023-02-22 12:53:54.682777,18,True,text6364,branch6364,2023-02-22 12:53:54.682779,48,False
text6365,branch6365,2023-02-22 12:53:54.682781,26,True,text6365,branch6365,2023-02-22 12:53:54.682783,20,True
text6366,branch6366,2023-02-22 12:53:54.682785,55,False,text6366,branch6366,2023-02-22 12:53:54.682793,93,False
text6367,branch6367,2023-02-22 12:53:54.682795,65,False,text6367,branch6367,2023-02-22 12:53:54.682797,21,False
text6368,branch6368,2023-02-22 12:53:54.682799,84,False,text6368,branch6368,2023-02-22 12:53:54.682801,31,False
text6369,branch6369,2023-02-22 12:53:54.682804,41,False,text6369,branch6369,2023-02-22 12:53:54.682806,25,True
text6370,branch6370,2023-02-22 12:53:54.682813,76,False,text6370,branch6370,2023-02-22 12:53:54.682817,59,False
text6371,branch6371,2023-02-22 12:53:54.682819,62,False,text6371,branch6371,2023-02-22 12:53:54.682824,39,True
text6372,branch6372,2023-02-22 12:53:54.682826,37,False,text6372,branch6372,2023-02-22 12:53:54.682829,89,False
text6373,branch6373,2023-02-22 12:53:54.682831,74,True,text6373,branch6373,2023-02-22 12:53:54.682833,80,False
text6374,branch6374,2023-02-22 12:53:54.682835,34,False,text6374,branch6374,2023-02-22 12:53:54.682838,58,False
text6375,branch6375,2023-02-22 12:53:54.682840,49,False,text6375,branch6375,2023-02-22 12:53:54.682842,39,True
text6376,branch6376,2023-02-22 12:53:54.682844,15,False,text6376,branch6376,2023-02-22 12:53:54.682846,72,False
text6377,branch6377,2023-02-22 12:53:54.682849,21,False,text6377,branch6377,2023-02-22 12:53:54.682851,70,True
text6378,branch6378,2023-02-22 12:53:54.682853,68,False,text6378,branch6378,2023-02-22 12:53:54.682856,96,True
text6379,branch6379,2023-02-22 12:53:54.682858,69,True,text6379,branch6379,2023-02-22 12:53:54.682860,20,True
text6380,branch6380,2023-02-22 12:53:54.682863,43,True,text6380,branch6380,2023-02-22 12:53:54.682865,81,False
text6381,branch6381,2023-02-22 12:53:54.682867,95,True,text6381,branch6381,2023-02-22 12:53:54.682869,32,False
text6382,branch6382,2023-02-22 12:53:54.682871,89,True,text6382,branch6382,2023-02-22 12:53:54.682874,92,True
text6383,branch6383,2023-02-22 12:53:54.682876,53,False,text6383,branch6383,2023-02-22 12:53:54.682878,24,False
text6384,branch6384,2023-02-22 12:53:54.682881,64,False,text6384,branch6384,2023-02-22 12:53:54.682886,65,True
text6385,branch6385,2023-02-22 12:53:54.682888,21,True,text6385,branch6385,2023-02-22 12:53:54.682891,29,False
text6386,branch6386,2023-02-22 12:53:54.682893,53,True,text6386,branch6386,2023-02-22 12:53:54.682895,23,True
text6387,branch6387,2023-02-22 12:53:54.682898,53,True,text6387,branch6387,2023-02-22 12:53:54.682900,52,True
text6388,branch6388,2023-02-22 12:53:54.682902,53,True,text6388,branch6388,2023-02-22 12:53:54.682904,65,False
text6389,branch6389,2023-02-22 12:53:54.682907,76,False,text6389,branch6389,2023-02-22 12:53:54.682909,58,False
text6390,branch6390,2023-02-22 12:53:54.682911,48,False,text6390,branch6390,2023-02-22 12:53:54.682914,98,True
text6391,branch6391,2023-02-22 12:53:54.682916,91,False,text6391,branch6391,2023-02-22 12:53:54.682918,88,True
text6392,branch6392,2023-02-22 12:53:54.682920,21,True,text6392,branch6392,2023-02-22 12:53:54.682923,23,False
text6393,branch6393,2023-02-22 12:53:54.682925,57,True,text6393,branch6393,2023-02-22 12:53:54.682927,52,True
text6394,branch6394,2023-02-22 12:53:54.682930,47,True,text6394,branch6394,2023-02-22 12:53:54.682932,90,True
text6395,branch6395,2023-02-22 12:53:54.682934,95,True,text6395,branch6395,2023-02-22 12:53:54.682936,86,True
text6396,branch6396,2023-02-22 12:53:54.682938,14,False,text6396,branch6396,2023-02-22 12:53:54.682940,62,True
text6397,branch6397,2023-02-22 12:53:54.682946,25,False,text6397,branch6397,2023-02-22 12:53:54.682948,17,False
text6398,branch6398,2023-02-22 12:53:54.682950,56,True,text6398,branch6398,2023-02-22 12:53:54.682953,19,False
text6399,branch6399,2023-02-22 12:53:54.682955,33,True,text6399,branch6399,2023-02-22 12:53:54.682957,52,False
text6400,branch6400,2023-02-22 12:53:54.682960,38,False,text6400,branch6400,2023-02-22 12:53:54.682962,94,True
text6401,branch6401,2023-02-22 12:53:54.682964,12,True,text6401,branch6401,2023-02-22 12:53:54.682966,72,True
text6402,branch6402,2023-02-22 12:53:54.682969,60,False,text6402,branch6402,2023-02-22 12:53:54.682971,30,True
text6403,branch6403,2023-02-22 12:53:54.682973,35,True,text6403,branch6403,2023-02-22 12:53:54.682975,11,False
text6404,branch6404,2023-02-22 12:53:54.682982,33,False,text6404,branch6404,2023-02-22 12:53:54.682984,68,False
text6405,branch6405,2023-02-22 12:53:54.682986,94,False,text6405,branch6405,2023-02-22 12:53:54.682988,98,True
text6406,branch6406,2023-02-22 12:53:54.682991,18,False,text6406,branch6406,2023-02-22 12:53:54.682993,63,True
text6407,branch6407,2023-02-22 12:53:54.682995,10,True,text6407,branch6407,2023-02-22 12:53:54.682997,14,False
text6408,branch6408,2023-02-22 12:53:54.683000,46,True,text6408,branch6408,2023-02-22 12:53:54.683002,76,True
text6409,branch6409,2023-02-22 12:53:54.683005,72,True,text6409,branch6409,2023-02-22 12:53:54.683010,98,False
text6410,branch6410,2023-02-22 12:53:54.683012,89,True,text6410,branch6410,2023-02-22 12:53:54.683014,55,True
text6411,branch6411,2023-02-22 12:53:54.683016,44,False,text6411,branch6411,2023-02-22 12:53:54.683019,91,True
text6412,branch6412,2023-02-22 12:53:54.683021,10,False,text6412,branch6412,2023-02-22 12:53:54.683035,14,True
text6413,branch6413,2023-02-22 12:53:54.683037,49,False,text6413,branch6413,2023-02-22 12:53:54.683040,42,True
text6414,branch6414,2023-02-22 12:53:54.683042,80,False,text6414,branch6414,2023-02-22 12:53:54.683044,31,False
text6415,branch6415,2023-02-22 12:53:54.683046,62,True,text6415,branch6415,2023-02-22 12:53:54.683048,67,False
text6416,branch6416,2023-02-22 12:53:54.683051,16,False,text6416,branch6416,2023-02-22 12:53:54.683053,74,True
text6417,branch6417,2023-02-22 12:53:54.683055,20,False,text6417,branch6417,2023-02-22 12:53:54.683058,23,False
text6418,branch6418,2023-02-22 12:53:54.683060,34,False,text6418,branch6418,2023-02-22 12:53:54.683062,46,True
text6419,branch6419,2023-02-22 12:53:54.683064,68,False,text6419,branch6419,2023-02-22 12:53:54.683067,48,False
text6420,branch6420,2023-02-22 12:53:54.683073,55,True,text6420,branch6420,2023-02-22 12:53:54.683076,81,False
text6421,branch6421,2023-02-22 12:53:54.683079,95,False,text6421,branch6421,2023-02-22 12:53:54.683081,52,True
text6422,branch6422,2023-02-22 12:53:54.683086,32,False,text6422,branch6422,2023-02-22 12:53:54.683088,76,True
text6423,branch6423,2023-02-22 12:53:54.683091,65,True,text6423,branch6423,2023-02-22 12:53:54.683093,95,True
text6424,branch6424,2023-02-22 12:53:54.683097,71,True,text6424,branch6424,2023-02-22 12:53:54.683100,18,True
text6425,branch6425,2023-02-22 12:53:54.683104,86,True,text6425,branch6425,2023-02-22 12:53:54.683107,23,True
text6426,branch6426,2023-02-22 12:53:54.683110,44,False,text6426,branch6426,2023-02-22 12:53:54.683113,50,False
text6427,branch6427,2023-02-22 12:53:54.683118,64,False,text6427,branch6427,2023-02-22 12:53:54.683121,87,False
text6428,branch6428,2023-02-22 12:53:54.683125,44,False,text6428,branch6428,2023-02-22 12:53:54.683128,38,True
text6429,branch6429,2023-02-22 12:53:54.683132,86,False,text6429,branch6429,2023-02-22 12:53:54.683136,25,False
text6430,branch6430,2023-02-22 12:53:54.683139,78,False,text6430,branch6430,2023-02-22 12:53:54.683142,22,False
text6431,branch6431,2023-02-22 12:53:54.683146,95,True,text6431,branch6431,2023-02-22 12:53:54.683149,70,False
text6432,branch6432,2023-02-22 12:53:54.683152,71,True,text6432,branch6432,2023-02-22 12:53:54.683157,93,True
text6433,branch6433,2023-02-22 12:53:54.683160,11,True,text6433,branch6433,2023-02-22 12:53:54.683164,75,True
text6434,branch6434,2023-02-22 12:53:54.683167,44,False,text6434,branch6434,2023-02-22 12:53:54.683172,52,True
text6435,branch6435,2023-02-22 12:53:54.683175,72,True,text6435,branch6435,2023-02-22 12:53:54.683177,31,True
text6436,branch6436,2023-02-22 12:53:54.683179,56,False,text6436,branch6436,2023-02-22 12:53:54.683181,57,True
text6437,branch6437,2023-02-22 12:53:54.683184,39,False,text6437,branch6437,2023-02-22 12:53:54.683186,36,True
text6438,branch6438,2023-02-22 12:53:54.683188,25,False,text6438,branch6438,2023-02-22 12:53:54.683190,35,True
text6439,branch6439,2023-02-22 12:53:54.683192,48,True,text6439,branch6439,2023-02-22 12:53:54.683194,55,False
text6440,branch6440,2023-02-22 12:53:54.683197,89,False,text6440,branch6440,2023-02-22 12:53:54.683199,14,True
text6441,branch6441,2023-02-22 12:53:54.683202,46,True,text6441,branch6441,2023-02-22 12:53:54.683204,44,False
text6442,branch6442,2023-02-22 12:53:54.683206,99,False,text6442,branch6442,2023-02-22 12:53:54.683208,37,True
text6443,branch6443,2023-02-22 12:53:54.683211,13,True,text6443,branch6443,2023-02-22 12:53:54.683213,12,False
text6444,branch6444,2023-02-22 12:53:54.683215,53,False,text6444,branch6444,2023-02-22 12:53:54.683217,59,True
text6445,branch6445,2023-02-22 12:53:54.683219,27,False,text6445,branch6445,2023-02-22 12:53:54.683222,50,True
text6446,branch6446,2023-02-22 12:53:54.683227,71,False,text6446,branch6446,2023-02-22 12:53:54.683229,82,False
text6447,branch6447,2023-02-22 12:53:54.683231,28,True,text6447,branch6447,2023-02-22 12:53:54.683236,97,True
text6448,branch6448,2023-02-22 12:53:54.683238,41,True,text6448,branch6448,2023-02-22 12:53:54.683241,18,False
text6449,branch6449,2023-02-22 12:53:54.683243,28,True,text6449,branch6449,2023-02-22 12:53:54.683245,71,False
text6450,branch6450,2023-02-22 12:53:54.683247,91,False,text6450,branch6450,2023-02-22 12:53:54.683250,30,False
text6451,branch6451,2023-02-22 12:53:54.683252,21,False,text6451,branch6451,2023-02-22 12:53:54.683254,78,False
text6452,branch6452,2023-02-22 12:53:54.683257,22,True,text6452,branch6452,2023-02-22 12:53:54.683259,41,False
text6453,branch6453,2023-02-22 12:53:54.683261,18,True,text6453,branch6453,2023-02-22 12:53:54.683263,84,True
text6454,branch6454,2023-02-22 12:53:54.683266,81,False,text6454,branch6454,2023-02-22 12:53:54.683268,21,True
text6455,branch6455,2023-02-22 12:53:54.683271,23,False,text6455,branch6455,2023-02-22 12:53:54.683273,80,True
text6456,branch6456,2023-02-22 12:53:54.683276,49,True,text6456,branch6456,2023-02-22 12:53:54.683278,70,False
text6457,branch6457,2023-02-22 12:53:54.683280,40,False,text6457,branch6457,2023-02-22 12:53:54.683282,31,False
text6458,branch6458,2023-02-22 12:53:54.683284,74,False,text6458,branch6458,2023-02-22 12:53:54.683287,74,False
text6459,branch6459,2023-02-22 12:53:54.683291,85,False,text6459,branch6459,2023-02-22 12:53:54.683294,91,True
