Name,Branch,Year,CGPA, bool,div,Mob no.,Blood group,xyz,pqr
text4199,branch4199,2023-02-22 12:51:25.896062,19,False,text4199,branch4199,2023-02-22 12:51:25.896064,43,False
text4200,branch4200,2023-02-22 12:51:25.896066,61,True,text4200,branch4200,2023-02-22 12:51:25.896068,46,True
text4201,branch4201,2023-02-22 12:51:25.896071,11,True,text4201,branch4201,2023-02-22 12:51:25.896073,93,True
text4202,branch4202,2023-02-22 12:51:25.896076,29,True,text4202,branch4202,2023-02-22 12:51:25.896078,50,False
text4203,branch4203,2023-02-22 12:51:25.896080,33,True,text4203,branch4203,2023-02-22 12:51:25.896083,18,True
text4204,branch4204,2023-02-22 12:51:25.896085,68,True,text4204,branch4204,2023-02-22 12:51:25.896087,67,True
text4205,branch4205,2023-02-22 12:51:25.896092,56,False,text4205,branch4205,2023-02-22 12:51:25.896094,42,True
text4206,branch4206,2023-02-22 12:51:25.896097,62,True,text4206,branch4206,2023-02-22 12:51:25.896099,18,False
text4207,branch4207,2023-02-22 12:51:25.896101,31,True,text4207,branch4207,2023-02-22 12:51:25.896103,23,False
text4208,branch4208,2023-02-22 12:51:25.896106,98,False,text4208,branch4208,2023-02-22 12:51:25.896108,17,True
text4209,branch4209,2023-02-22 12:51:25.896110,44,False,text4209,branch4209,2023-02-22 12:51:25.896112,89,False
text4210,branch4210,2023-02-22 12:51:25.896115,30,True,text4210,branch4210,2023-02-22 12:51:25.896117,31,True
text4211,branch4211,2023-02-22 12:51:25.896119,25,True,text4211,branch4211,2023-02-22 12:51:25.896121,22,True
text4212,branch4212,2023-02-22 12:51:25.896123,18,True,text4212,branch4212,2023-02-22 12:51:25.896125,10,False
text4213,branch4213,2023-02-22 12:51:25.896128,81,False,text4213,branch4213,2023-02-22 12:51:25.896130,20,False
text4214,branch4214,2023-02-22 12:51:25.896132,38,True,text4214,branch4214,2023-02-22 12:51:25.896134,34,True
text4215,branch4215,2023-02-22 12:51:25.896136,71,False,text4215,branch4215,2023-02-22 12:51:25.896138,47,False
text4216,branch4216,2023-02-22 12:51:25.896140,56,False,text4216,branch4216,2023-02-22 12:51:25.896142,54,False
text4217,branch4217,2023-02-22 12:51:25.896144,39,False,text4217,branch4217,2023-02-22 12:51:25.896151,81,False
text4218,branch4218,2023-02-22 12:51:25.896153,100,True,text4218,branch4218,2023-02-22 12:51:25.896155,51,True
text4219,branch4219,2023-02-22 12:51:25.896158,88,False,text4219,branch4219,2023-02-22 12:51:25.896160,25,True
text4220,branch4220,2023-02-22 12:51:25.896166,84,True,text4220,branch4220,2023-02-22 12:51:25.896168,31,True
text4221,branch4221,2023-02-22 12:51:25.896171,95,True,text4221,branch4221,2023-02-22 12:51:25.896173,95,False
text4222,branch4222,2023-02-22 12:51:25.896178,54,True,text4222,branch4222,2023-02-22 12:51:25.896180,49,False
text4223,branch4223,2023-02-22 12:51:25.896182,31,False,text4223,branch4223,2023-02-22 12:51:25.896184,75,True
text4224,branch4224,2023-02-22 12:51:25.896186,82,False,text4224,branch4224,2023-02-22 12:51:25.896189,81,False
text4225,branch4225,2023-02-22 12:51:25.896191,84,True,text4225,branch4225,2023-02-22 12:51:25.896193,21,False
text4226,branch4226,2023-02-22 12:51:25.896195,47,True,text4226,branch4226,2023-02-22 12:51:25.896197,88,False
text4227,branch4227,2023-02-22 12:51:25.896199,40,False,text4227,branch4227,2023-02-22 12:51:25.896201,84,False
text4228,branch4228,2023-02-22 12:51:25.896204,62,True,text4228,branch4228,2023-02-22 12:51:25.896206,83,True
text4229,branch4229,2023-02-22 12:51:25.896208,47,True,text4229,branch4229,2023-02-22 12:51:25.896210,58,True
text4230,branch4230,2023-02-22 12:51:25.896215,17,False,text4230,branch4230,2023-02-22 12:51:25.896217,22,True
text4231,branch4231,2023-02-22 12:51:25.896219,72,False,text4231,branch4231,2023-02-22 12:51:25.896222,28,True
text4232,branch4232,2023-02-22 12:51:25.896224,15,False,text4232,branch4232,2023-02-22 12:51:25.896226,38,True
text4233,branch4233,2023-02-22 12:51:25.896228,77,True,text4233,branch4233,2023-02-22 12:51:25.896231,74,True
text4234,branch4234,2023-02-22 12:51:25.896234,86,False,text4234,branch4234,2023-02-22 12:51:25.896236,69,False
text4235,branch4235,2023-02-22 12:51:25.896239,25,True,text4235,branch4235,2023-02-22 12:51:25.896241,88,False
text4236,branch4236,2023-02-22 12:51:25.896243,100,True,text4236,branch4236,2023-02-22 12:51:25.896245,81,True
text4237,branch4237,2023-02-22 12:51:25.896247,70,False,text4237,branch4237,2023-02-22 12:51:25.896249,39,False
text4238,branch4238,2023-02-22 12:51:25.896252,45,False,text4238,branch4238,2023-02-22 12:51:25.896254,87,True
text4239,branch4239,2023-02-22 12:51:25.896256,86,False,text4239,branch4239,2023-02-22 12:51:25.896258,10,False
text4240,branch4240,2023-02-22 12:51:25.896261,12,False,text4240,branch4240,2023-02-22 12:51:25.896263,79,True
text4241,branch4241,2023-02-22 12:51:25.896265,56,True,text4241,branch4241,2023-02-22 12:51:25.896267,69,False
text4242,branch4242,2023-02-22 12:51:25.896269,97,False,text4242,branch4242,2023-02-22 12:51:25.896274,65,True
text4243,branch4243,2023-02-22 12:51:25.896276,24,True,text4243,branch4243,2023-02-22 12:51:25.896278,47,True
text4244,branch4244,2023-02-22 12:51:25.896281,44,True,text4244,branch4244,2023-02-22 12:51:25.896283,83,True
text4245,branch4245,2023-02-22 12:51:25.896285,81,True,text4245,branch4245,2023-02-22 12:51:25.896331,53,False
text4246,branch4246,2023-02-22 12:51:25.896334,28,False,text4246,branch4246,2023-02-22 12:51:25.896336,87,False
text4247,branch4247,2023-02-22 12:51:25.896338,49,True,text4247,branch4247,2023-02-22 12:51:25.896340,82,True
text4248,branch4248,2023-02-22 12:51:25.896342,22,True,text4248,branch4248,2023-02-22 12:51:25.896344,92,True
text4249,branch4249,2023-02-22 12:51:25.896346,38,False,text4249,branch4249,2023-02-22 12:51:25.896348,21,False
text4250,branch4250,2023-02-22 12:51:25.896350,71,True,text4250,branch4250,2023-02-22 12:51:25.896353,31,False
text4251,branch4251,2023-02-22 12:51:25.896355,40,True,text4251,branch4251,2023-02-22 12:51:25.896357,24,False
text4252,branch4252,2023-02-22 12:51:25.896360,32,False,text4252,branch4252,2023-02-22 12:51:25.896362,59,True
text4253,branch4253,2023-02-22 12:51:25.896364,65,True,text4253,branch4253,2023-02-22 12:51:25.896366,51,True
text4254,branch4254,2023-02-22 12:51:25.896368,75,True,text4254,branch4254,2023-02-22 12:51:25.896370,75,True
text4255,branch4255,2023-02-22 12:51:25.896372,40,True,text4255,branch4255,2023-02-22 12:51:25.896377,75,False
text4256,branch4256,2023-02-22 12:51:25.896379,11,False,text4256,branch4256,2023-02-22 12:51:25.896381,36,False
text4257,branch4257,2023-02-22 12:51:25.896383,47,True,text4257,branch4257,2023-02-22 12:51:25.896392,59,True
text4258,branch4258,2023-02-22 12:51:25.896394,16,False,text4258,branch4258,2023-02-22 12:51:25.896397,98,False
text4259,branch4259,2023-02-22 12:51:25.896399,55,True,text4259,branch4259,2023-02-22 12:51:25.896401,74,False
text4260,branch4260,2023-02-22 12:51:25.896403,97,False,text4260,branch4260,2023-02-22 12:51:25.896405,65,False
text4261,branch4261,2023-02-22 12:51:25.896408,88,False,text4261,branch4261,2023-02-22 12:51:25.896410,54,True
text4262,branch4262,2023-02-22 12:51:25.896415,84,False,text4262,branch4262,2023-02-22 12:51:25.896417,50,False
text4263,branch4263,2023-02-22 12:51:25.896420,18,True,text4263,branch4263,2023-02-22 12:51:25.896422,45,False
text4264,branch4264,2023-02-22 12:51:25.896424,68,False,text4264,branch4264,2023-02-22 12:51:25.896426,97,False
text4265,branch4265,2023-02-22 12:51:25.896428,47,True,text4265,branch4265,2023-02-22 12:51:25.896430,86,False
text4266,branch4266,2023-02-22 12:51:25.896432,55,False,text4266,branch4266,2023-02-22 12:51:25.896435,23,False
text4267,branch4267,2023-02-22 12:51:25.896437,36,False,text4267,branch4267,2023-02-22 12:51:25.896439,65,False
text4268,branch4268,2023-02-22 12:51:25.896444,23,False,text4268,branch4268,2023-02-22 12:51:25.896446,21,False
text4269,branch4269,2023-02-22 12:51:25.896448,53,False,text4269,branch4269,2023-02-22 12:51:25.896450,18,False
text4270,branch4270,2023-02-22 12:51:25.896452,93,False,text4270,branch4270,2023-02-22 12:51:25.896454,12,True
text4271,branch4271,2023-02-22 12:51:25.896457,11,True,text4271,branch4271,2023-02-22 12:51:25.896459,81,False
text4272,branch4272,2023-02-22 12:51:25.896464,92,True,text4272,branch4272,2023-02-22 12:51:25.896468,97,True
text4273,branch4273,2023-02-22 12:51:25.896470,19,True,text4273,branch4273,2023-02-22 12:51:25.896472,18,False
text4274,branch4274,2023-02-22 12:51:25.896474,51,True,text4274,branch4274,2023-02-22 12:51:25.896476,65,True
text4275,branch4275,2023-02-22 12:51:25.896479,11,True,text4275,branch4275,2023-02-22 12:51:25.896481,48,True
text4276,branch4276,2023-02-22 12:51:25.896483,29,True,text4276,branch4276,2023-02-22 12:51:25.896485,97,False
text4277,branch4277,2023-02-22 12:51:25.896487,56,False,text4277,branch4277,2023-02-22 12:51:25.896489,99,False
text4278,branch4278,2023-02-22 12:51:25.896492,69,True,text4278,branch4278,2023-02-22 12:51:25.896494,55,True
text4279,branch4279,2023-02-22 12:51:25.896496,69,True,text4279,branch4279,2023-02-22 12:51:25.896498,22,True
text4280,branch4280,2023-02-22 12:51:25.896501,28,True,text4280,branch4280,2023-02-22 12:51:25.896505,16,False
text4281,branch4281,2023-02-22 12:51:25.896508,91,False,text4281,branch4281,2023-02-22 12:51:25.896510,78,False
text4282,branch4282,2023-02-22 12:51:25.896512,13,False,text4282,branch4282,2023-02-22 12:51:25.896514,37,False
text4283,branch4283,2023-02-22 12:51:25.896516,94,False,text4283,branch4283,2023-02-22 12:51:25.896518,20,False
text4284,branch4284,2023-02-22 12:51:25.896521,31,False,text4284,branch4284,2023-02-22 12:51:25.896523,66,True
text4285,branch4285,2023-02-22 12:51:25.896525,58,True,text4285,branch4285,2023-02-22 12:51:25.896527,67,False
text4286,branch4286,2023-02-22 12:51:25.896529,25,True,text4286,branch4286,2023-02-22 12:51:25.896531,76,False
text4287,branch4287,2023-02-22 12:51:25.896534,15,False,text4287,branch4287,2023-02-22 12:51:25.896536,68,False
text4288,branch4288,2023-02-22 12:51:25.896538,20,False,text4288,branch4288,2023-02-22 12:51:25.896540,32,False
text4289,branch4289,2023-02-22 12:51:25.896542,46,True,text4289,branch4289,2023-02-22 12:51:25.896544,52,True
text4290,branch4290,2023-02-22 12:51:25.896547,33,False,text4290,branch4290,2023-02-22 12:51:25.896549,63,False
text4291,branch4291,2023-02-22 12:51:25.896551,93,False,text4291,branch4291,2023-02-22 12:51:25.896553,65,False
text4292,branch4292,2023-02-22 12:51:25.896555,52,False,text4292,branch4292,2023-02-22 12:51:25.896557,31,False
text4293,branch4293,2023-02-22 12:51:25.896562,34,True,text4293,branch4293,2023-02-22 12:51:25.896564,64,True
text4294,branch4294,2023-02-22 12:51:25.896567,95,True,text4294,branch4294,2023-02-22 12:51:25.896569,39,False
text4295,branch4295,2023-02-22 12:51:25.896571,30,True,text4295,branch4295,2023-02-22 12:51:25.896573,49,True
text4296,branch4296,2023-02-22 12:51:25.896575,45,False,text4296,branch4296,2023-02-22 12:51:25.896577,60,False
text4297,branch4297,2023-02-22 12:51:25.896579,56,True,text4297,branch4297,2023-02-22 12:51:25.896581,83,True
text4298,branch4298,2023-02-22 12:51:25.896583,77,False,text4298,branch4298,2023-02-22 12:51:25.896585,12,True
text4299,branch4299,2023-02-22 12:51:25.896588,72,False,text4299,branch4299,2023-02-22 12:51:25.896590,15,True
text4300,branch4300,2023-02-22 12:51:25.896592,31,True,text4300,branch4300,2023-02-22 12:51:25.896594,93,False
text4301,branch4301,2023-02-22 12:51:25.896596,18,False,text4301,branch4301,2023-02-22 12:51:25.896598,16,True
text4302,branch4302,2023-02-22 12:51:25.896601,69,True,text4302,branch4302,2023-02-22 12:51:25.896603,66,False
text4303,branch4303,2023-02-22 12:51:25.896605,100,True,text4303,branch4303,2023-02-22 12:51:25.896607,51,False
text4304,branch4304,2023-02-22 12:51:25.896612,100,False,text4304,branch4304,2023-02-22 12:51:25.896614,61,False
text4305,branch4305,2023-02-22 12:51:25.896616,96,False,text4305,branch4305,2023-02-22 12:51:25.896622,83,False
text4306,branch4306,2023-02-22 12:51:25.896624,12,True,text4306,branch4306,2023-02-22 12:51:25.896627,36,True
text4307,branch4307,2023-02-22 12:51:25.896629,45,False,text4307,branch4307,2023-02-22 12:51:25.896631,17,False
text4308,branch4308,2023-02-22 12:51:25.896633,32,False,text4308,branch4308,2023-02-22 12:51:25.896635,28,True
text4309,branch4309,2023-02-22 12:51:25.896638,44,False,text4309,branch4309,2023-02-22 12:51:25.896640,34,False
text4310,branch4310,2023-02-22 12:51:25.896642,28,False,text4310,branch4310,2023-02-22 12:51:25.896644,14,True
text4311,branch4311,2023-02-22 12:51:25.896646,66,False,text4311,branch4311,2023-02-22 12:51:25.896648,11,False
text4312,branch4312,2023-02-22 12:51:25.896650,90,False,text4312,branch4312,2023-02-22 12:51:25.896652,64,True
text4313,branch4313,2023-02-22 12:51:25.896655,63,False,text4313,branch4313,2023-02-22 12:51:25.896657,62,False
text4314,branch4314,2023-02-22 12:51:25.896659,95,False,text4314,branch4314,2023-02-22 12:51:25.896661,99,True
text4315,branch4315,2023-02-22 12:51:25.896663,56,True,text4315,branch4315,2023-02-22 12:51:25.896665,71,True
text4316,branch4316,2023-02-22 12:51:25.896667,50,True,text4316,branch4316,2023-02-22 12:51:25.896669,74,True
text4317,branch4317,2023-02-22 12:51:25.896671,82,True,text4317,branch4317,2023-02-22 12:51:25.896673,66,True
text4318,branch4318,2023-02-22 12:51:25.896676,26,True,text4318,branch4318,2023-02-22 12:51:25.896680,89,True
text4319,branch4319,2023-02-22 12:51:25.896682,76,False,text4319,branch4319,2023-02-22 12:51:25.896685,35,False
text4320,branch4320,2023-02-22 12:51:25.896687,65,True,text4320,branch4320,2023-02-22 12:51:25.896689,27,True
text4321,branch4321,2023-02-22 12:51:25.896691,74,False,text4321,branch4321,2023-02-22 12:51:25.896693,95,False
text4322,branch4322,2023-02-22 12:51:25.896699,19,False,text4322,branch4322,2023-02-22 12:51:25.896702,85,True
text4323,branch4323,2023-02-22 12:51:25.896705,94,True,text4323,branch4323,2023-02-22 12:51:25.896707,16,True
text4324,branch4324,2023-02-22 12:51:25.896709,84,False,text4324,branch4324,2023-02-22 12:51:25.896711,66,False
text4325,branch4325,2023-02-22 12:51:25.896714,81,True,text4325,branch4325,2023-02-22 12:51:25.896716,52,False
text4326,branch4326,2023-02-22 12:51:25.896718,29,False,text4326,branch4326,2023-02-22 12:51:25.896720,28,True
text4327,branch4327,2023-02-22 12:51:25.896722,29,False,text4327,branch4327,2023-02-22 12:51:25.896724,90,False
text4328,branch4328,2023-02-22 12:51:25.896726,21,True,text4328,branch4328,2023-02-22 12:51:25.896728,79,False
text4329,branch4329,2023-02-22 12:51:25.896730,60,False,text4329,branch4329,2023-02-22 12:51:25.896732,63,False
text4330,branch4330,2023-02-22 12:51:25.896734,23,False,text4330,branch4330,2023-02-22 12:51:25.896737,31,False
text4331,branch4331,2023-02-22 12:51:25.896743,33,False,text4331,branch4331,2023-02-22 12:51:25.896745,91,True
text4332,branch4332,2023-02-22 12:51:25.896748,56,True,text4332,branch4332,2023-02-22 12:51:25.896751,27,False
text4333,branch4333,2023-02-22 12:51:25.896753,84,True,text4333,branch4333,2023-02-22 12:51:25.896755,10,True
text4334,branch4334,2023-02-22 12:51:25.896757,71,False,text4334,branch4334,2023-02-22 12:51:25.896759,50,False
text4335,branch4335,2023-02-22 12:51:25.896761,42,False,text4335,branch4335,2023-02-22 12:51:25.896763,35,False
text4336,branch4336,2023-02-22 12:51:25.896765,50,True,text4336,branch4336,2023-02-22 12:51:25.896768,54,False
text4337,branch4337,2023-02-22 12:51:25.896770,31,True,text4337,branch4337,2023-02-22 12:51:25.896772,98,False
text4338,branch4338,2023-02-22 12:51:25.896774,69,True,text4338,branch4338,2023-02-22 12:51:25.896776,89,True
text4339,branch4339,2023-02-22 12:51:25.896778,26,False,text4339,branch4339,2023-02-22 12:51:25.896780,36,True
text4340,branch4340,2023-02-22 12:51:25.896783,80,True,text4340,branch4340,2023-02-22 12:51:25.896785,62,False
text4341,branch4341,2023-02-22 12:51:25.896787,25,False,text4341,branch4341,2023-02-22 12:51:25.896790,85,False
text4342,branch4342,2023-02-22 12:51:25.896792,90,False,text4342,branch4342,2023-02-22 12:51:25.896794,29,False
text4343,branch4343,2023-02-22 12:51:25.896796,90,True,text4343,branch4343,2023-02-22 12:51:25.896802,100,True
text4344,branch4344,2023-02-22 12:51:25.896805,62,False,text4344,branch4344,2023-02-22 12:51:25.896807,75,False
text4345,branch4345,2023-02-22 12:51:25.896809,83,True,text4345,branch4345,2023-02-22 12:51:25.896811,26,True
text4346,branch4346,2023-02-22 12:51:25.896816,31,False,text4346,branch4346,2023-02-22 12:51:25.896818,28,False
text4347,branch4347,2023-02-22 12:51:25.896821,62,False,text4347,branch4347,2023-02-22 12:51:25.896823,56,False
text4348,branch4348,2023-02-22 12:51:25.896825,35,False,text4348,branch4348,2023-02-22 12:51:25.896827,45,True
text4349,branch4349,2023-02-22 12:51:25.896829,98,False,text4349,branch4349,2023-02-22 12:51:25.896831,32,False
text4350,branch4350,2023-02-22 12:51:25.896834,88,True,text4350,branch4350,2023-02-22 12:51:25.896836,50,False
text4351,branch4351,2023-02-22 12:51:25.896838,46,False,text4351,branch4351,2023-02-22 12:51:25.896840,25,False
text4352,branch4352,2023-02-22 12:51:25.896842,47,False,text4352,branch4352,2023-02-22 12:51:25.896844,40,True
text4353,branch4353,2023-02-22 12:51:25.896847,80,False,text4353,branch4353,2023-02-22 12:51:25.896849,52,True
text4354,branch4354,2023-02-22 12:51:25.896851,69,True,text4354,branch4354,2023-02-22 12:51:25.896853,83,True
text4355,branch4355,2023-02-22 12:51:25.896855,64,True,text4355,branch4355,2023-02-22 12:51:25.896857,31,True
text4356,branch4356,2023-02-22 12:51:25.896862,41,False,text4356,branch4356,2023-02-22 12:51:25.896864,21,False
text4357,branch4357,2023-02-22 12:51:25.896866,60,True,text4357,branch4357,2023-02-22 12:51:25.896869,35,False
text4358,branch4358,2023-02-22 12:51:25.896871,17,False,text4358,branch4358,2023-02-22 12:51:25.896873,66,False
text4359,branch4359,2023-02-22 12:51:25.896875,92,True,text4359,branch4359,2023-02-22 12:51:25.896877,24,False
text4360,branch4360,2023-02-22 12:51:25.896879,70,False,text4360,branch4360,2023-02-22 12:51:25.896881,16,False
